user_id,favorite_genre,avoid_rank,movie_id,title,global_avg_rating
354,Drama,3,1272,Talking About Sex (1994),1.8
354,Drama,4,1165,Big Bully (1996),1.8571
354,Drama,5,375,Showgirls (1995),1.9565
355,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
355,Thriller,2,1274,Robocop 3 (1993),1.7273
355,Thriller,3,976,Solo (1996),1.8333
355,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
355,Thriller,5,1393,Stag (1997),2.1111
356,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
356,Drama,2,981,Dangerous Ground (1997),1.75
356,Drama,3,1272,Talking About Sex (1994),1.8
356,Drama,4,1165,Big Bully (1996),1.8571
356,Drama,5,375,Showgirls (1995),1.9565
357,Comedy,1,1287,Ed (1996),1.3333
357,Comedy,2,104,Theodore Rex (1995),1.4
357,Comedy,3,1246,Bushwhacked (1995),1.5714
357,Comedy,4,1162,Phat Beach (1996),1.6
357,Comedy,5,1509,Getting Even with Dad (1994),1.6
358,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
358,Drama,2,981,Dangerous Ground (1997),1.75
358,Drama,3,1272,Talking About Sex (1994),1.8
358,Drama,4,1165,Big Bully (1996),1.8571
358,Drama,5,375,Showgirls (1995),1.9565
359,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
359,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
359,Action,3,1087,Bloodsport 2 (1995),1.7
359,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
359,Action,5,976,Solo (1996),1.8333
360,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
360,Drama,2,981,Dangerous Ground (1997),1.75
360,Drama,3,1272,Talking About Sex (1994),1.8
360,Drama,4,1165,Big Bully (1996),1.8571
360,Drama,5,375,Showgirls (1995),1.9565
361,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
361,Drama,2,981,Dangerous Ground (1997),1.75
361,Drama,3,1272,Talking About Sex (1994),1.8
361,Drama,4,1165,Big Bully (1996),1.8571
361,Drama,5,375,Showgirls (1995),1.9565
362,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
362,Thriller,2,1274,Robocop 3 (1993),1.7273
362,Thriller,3,976,Solo (1996),1.8333
362,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
362,Thriller,5,1393,Stag (1997),2.1111
363,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
363,Drama,2,981,Dangerous Ground (1997),1.75
363,Drama,3,1272,Talking About Sex (1994),1.8
363,Drama,4,1165,Big Bully (1996),1.8571
363,Drama,5,375,Showgirls (1995),1.9565
364,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
364,Drama,2,981,Dangerous Ground (1997),1.75
364,Drama,3,1272,Talking About Sex (1994),1.8
364,Drama,4,1165,Big Bully (1996),1.8571
364,Drama,5,375,Showgirls (1995),1.9565
365,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
365,Drama,2,981,Dangerous Ground (1997),1.75
365,Drama,3,1272,Talking About Sex (1994),1.8
365,Drama,4,1165,Big Bully (1996),1.8571
365,Drama,5,375,Showgirls (1995),1.9565
366,Horror,1,437,Amityville 1992: It's About Time (1992),1.0
366,Horror,2,439,Amityville: A New Generation (1993),1.0
366,Horror,3,438,Amityville 3-D (1983),1.1667
366,Horror,4,424,Children of the Corn: The Gathering (1996),1.3158
366,Horror,5,669,Body Parts (1991),1.6154
367,Horror,1,437,Amityville 1992: It's About Time (1992),1.0
367,Horror,2,439,Amityville: A New Generation (1993),1.0
367,Horror,3,438,Amityville 3-D (1983),1.1667
367,Horror,4,424,Children of the Corn: The Gathering (1996),1.3158
367,Horror,5,669,Body Parts (1991),1.6154
368,Horror,1,437,Amityville 1992: It's About Time (1992),1.0
368,Horror,2,439,Amityville: A New Generation (1993),1.0
368,Horror,3,438,Amityville 3-D (1983),1.1667
368,Horror,4,424,Children of the Corn: The Gathering (1996),1.3158
368,Horror,5,669,Body Parts (1991),1.6154
369,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
369,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
369,Action,3,1087,Bloodsport 2 (1995),1.7
369,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
369,Action,5,976,Solo (1996),1.8333
370,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
370,Drama,2,981,Dangerous Ground (1997),1.75
370,Drama,3,1272,Talking About Sex (1994),1.8
370,Drama,4,1165,Big Bully (1996),1.8571
370,Drama,5,375,Showgirls (1995),1.9565
371,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
371,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
371,Action,3,1087,Bloodsport 2 (1995),1.7
371,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
371,Action,5,976,Solo (1996),1.8333
372,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
372,Thriller,2,1274,Robocop 3 (1993),1.7273
372,Thriller,3,976,Solo (1996),1.8333
372,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
372,Thriller,5,1393,Stag (1997),2.1111
373,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
373,Drama,2,981,Dangerous Ground (1997),1.75
373,Drama,3,1272,Talking About Sex (1994),1.8
373,Drama,4,1165,Big Bully (1996),1.8571
373,Drama,5,375,Showgirls (1995),1.9565
374,Drama,1,981,Dangerous Ground (1997),1.75
374,Drama,2,1272,Talking About Sex (1994),1.8
374,Drama,3,1165,Big Bully (1996),1.8571
374,Drama,4,375,Showgirls (1995),1.9565
374,Drama,5,1530,Jefferson in Paris (1995),2.0
375,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
375,Thriller,2,1274,Robocop 3 (1993),1.7273
375,Thriller,3,976,Solo (1996),1.8333
375,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
375,Thriller,5,1393,Stag (1997),2.1111
376,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
376,Drama,2,981,Dangerous Ground (1997),1.75
376,Drama,3,1272,Talking About Sex (1994),1.8
376,Drama,4,1165,Big Bully (1996),1.8571
376,Drama,5,375,Showgirls (1995),1.9565
377,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
377,Thriller,2,1274,Robocop 3 (1993),1.7273
377,Thriller,3,976,Solo (1996),1.8333
377,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
377,Thriller,5,1393,Stag (1997),2.1111
378,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
378,Drama,2,981,Dangerous Ground (1997),1.75
378,Drama,3,1272,Talking About Sex (1994),1.8
378,Drama,4,1165,Big Bully (1996),1.8571
378,Drama,5,375,Showgirls (1995),1.9565
379,Comedy,1,1287,Ed (1996),1.3333
379,Comedy,2,104,Theodore Rex (1995),1.4
379,Comedy,3,1246,Bushwhacked (1995),1.5714
379,Comedy,4,1162,Phat Beach (1996),1.6
379,Comedy,5,1509,Getting Even with Dad (1994),1.6
380,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
380,Drama,2,981,Dangerous Ground (1997),1.75
380,Drama,3,1272,Talking About Sex (1994),1.8
380,Drama,4,1165,Big Bully (1996),1.8571
380,Drama,5,375,Showgirls (1995),1.9565
381,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
381,Drama,2,981,Dangerous Ground (1997),1.75
381,Drama,3,1272,Talking About Sex (1994),1.8
381,Drama,4,1165,Big Bully (1996),1.8571
381,Drama,5,375,Showgirls (1995),1.9565
382,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
382,Drama,2,981,Dangerous Ground (1997),1.75
382,Drama,3,1272,Talking About Sex (1994),1.8
382,Drama,4,1165,Big Bully (1996),1.8571
382,Drama,5,375,Showgirls (1995),1.9565
383,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
383,Drama,2,981,Dangerous Ground (1997),1.75
383,Drama,3,1272,Talking About Sex (1994),1.8
383,Drama,4,1165,Big Bully (1996),1.8571
383,Drama,5,375,Showgirls (1995),1.9565
384,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
384,Thriller,2,1274,Robocop 3 (1993),1.7273
384,Thriller,3,976,Solo (1996),1.8333
384,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
384,Thriller,5,1393,Stag (1997),2.1111
385,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
385,Drama,2,981,Dangerous Ground (1997),1.75
385,Drama,3,1272,Talking About Sex (1994),1.8
385,Drama,4,1165,Big Bully (1996),1.8571
385,Drama,5,375,Showgirls (1995),1.9565
386,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
386,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
386,Action,3,1087,Bloodsport 2 (1995),1.7
386,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
386,Action,5,976,Solo (1996),1.8333
387,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
387,Drama,2,981,Dangerous Ground (1997),1.75
387,Drama,3,1272,Talking About Sex (1994),1.8
387,Drama,4,1165,Big Bully (1996),1.8571
387,Drama,5,375,Showgirls (1995),1.9565
388,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
388,Thriller,2,1274,Robocop 3 (1993),1.7273
388,Thriller,3,976,Solo (1996),1.8333
388,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
388,Thriller,5,1393,Stag (1997),2.1111
389,Comedy,1,1287,Ed (1996),1.3333
389,Comedy,2,104,Theodore Rex (1995),1.4
389,Comedy,3,1246,Bushwhacked (1995),1.5714
389,Comedy,4,1162,Phat Beach (1996),1.6
389,Comedy,5,1509,Getting Even with Dad (1994),1.6
390,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
390,Drama,2,981,Dangerous Ground (1997),1.75
390,Drama,3,1272,Talking About Sex (1994),1.8
390,Drama,4,1165,Big Bully (1996),1.8571
390,Drama,5,375,Showgirls (1995),1.9565
391,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
391,Drama,2,981,Dangerous Ground (1997),1.75
391,Drama,3,1272,Talking About Sex (1994),1.8
391,Drama,4,1165,Big Bully (1996),1.8571
391,Drama,5,375,Showgirls (1995),1.9565
392,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
392,Drama,2,981,Dangerous Ground (1997),1.75
392,Drama,3,1272,Talking About Sex (1994),1.8
392,Drama,4,1165,Big Bully (1996),1.8571
392,Drama,5,375,Showgirls (1995),1.9565
393,Comedy,1,1287,Ed (1996),1.3333
393,Comedy,2,104,Theodore Rex (1995),1.4
393,Comedy,3,1246,Bushwhacked (1995),1.5714
393,Comedy,4,1162,Phat Beach (1996),1.6
393,Comedy,5,1509,Getting Even with Dad (1994),1.6
394,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
394,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
394,Action,3,1087,Bloodsport 2 (1995),1.7
394,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
394,Action,5,976,Solo (1996),1.8333
395,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
395,Drama,2,981,Dangerous Ground (1997),1.75
395,Drama,3,1272,Talking About Sex (1994),1.8
395,Drama,4,1165,Big Bully (1996),1.8571
395,Drama,5,375,Showgirls (1995),1.9565
396,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
396,Thriller,2,1274,Robocop 3 (1993),1.7273
396,Thriller,3,976,Solo (1996),1.8333
396,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
396,Thriller,5,1393,Stag (1997),2.1111
397,Drama,1,981,Dangerous Ground (1997),1.75
397,Drama,2,1272,Talking About Sex (1994),1.8
397,Drama,3,1165,Big Bully (1996),1.8571
397,Drama,4,375,Showgirls (1995),1.9565
397,Drama,5,1530,Jefferson in Paris (1995),2.0
398,Comedy,1,1287,Ed (1996),1.3333
398,Comedy,2,104,Theodore Rex (1995),1.4
398,Comedy,3,1246,Bushwhacked (1995),1.5714
398,Comedy,4,1162,Phat Beach (1996),1.6
398,Comedy,5,1509,Getting Even with Dad (1994),1.6
399,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
399,Drama,2,981,Dangerous Ground (1997),1.75
399,Drama,3,1272,Talking About Sex (1994),1.8
399,Drama,4,1165,Big Bully (1996),1.8571
399,Drama,5,375,Showgirls (1995),1.9565
400,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
400,Thriller,2,1274,Robocop 3 (1993),1.7273
400,Thriller,3,976,Solo (1996),1.8333
400,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
400,Thriller,5,1393,Stag (1997),2.1111
401,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
401,Drama,2,981,Dangerous Ground (1997),1.75
401,Drama,3,1272,Talking About Sex (1994),1.8
401,Drama,4,1165,Big Bully (1996),1.8571
401,Drama,5,375,Showgirls (1995),1.9565
402,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
402,Drama,2,981,Dangerous Ground (1997),1.75
402,Drama,3,1272,Talking About Sex (1994),1.8
402,Drama,4,1165,Big Bully (1996),1.8571
402,Drama,5,375,Showgirls (1995),1.9565
403,Comedy,1,1287,Ed (1996),1.3333
403,Comedy,2,104,Theodore Rex (1995),1.4
403,Comedy,3,1246,Bushwhacked (1995),1.5714
403,Comedy,4,1509,Getting Even with Dad (1994),1.6
403,Comedy,5,1162,Phat Beach (1996),1.6
404,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
404,Drama,2,981,Dangerous Ground (1997),1.75
404,Drama,3,1272,Talking About Sex (1994),1.8
404,Drama,4,1165,Big Bully (1996),1.8571
404,Drama,5,375,Showgirls (1995),1.9565
405,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
405,Drama,2,981,Dangerous Ground (1997),1.75
405,Drama,3,1272,Talking About Sex (1994),1.8
405,Drama,4,1165,Big Bully (1996),1.8571
405,Drama,5,1392,"Locusts, The (1997)",2.0
406,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
406,Drama,2,981,Dangerous Ground (1997),1.75
406,Drama,3,1272,Talking About Sex (1994),1.8
406,Drama,4,1165,Big Bully (1996),1.8571
406,Drama,5,375,Showgirls (1995),1.9565
407,Comedy,1,1287,Ed (1996),1.3333
407,Comedy,2,104,Theodore Rex (1995),1.4
407,Comedy,3,1246,Bushwhacked (1995),1.5714
407,Comedy,4,1162,Phat Beach (1996),1.6
407,Comedy,5,1509,Getting Even with Dad (1994),1.6
408,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
408,Drama,2,981,Dangerous Ground (1997),1.75
408,Drama,3,1272,Talking About Sex (1994),1.8
408,Drama,4,1165,Big Bully (1996),1.8571
408,Drama,5,375,Showgirls (1995),1.9565
409,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
409,Drama,2,981,Dangerous Ground (1997),1.75
409,Drama,3,1272,Talking About Sex (1994),1.8
409,Drama,4,1165,Big Bully (1996),1.8571
409,Drama,5,375,Showgirls (1995),1.9565
410,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
410,Drama,2,981,Dangerous Ground (1997),1.75
410,Drama,3,1272,Talking About Sex (1994),1.8
410,Drama,4,1165,Big Bully (1996),1.8571
410,Drama,5,375,Showgirls (1995),1.9565
411,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
411,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
411,Action,3,1087,Bloodsport 2 (1995),1.7
411,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
411,Action,5,976,Solo (1996),1.8333
412,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
412,Drama,2,981,Dangerous Ground (1997),1.75
412,Drama,3,1272,Talking About Sex (1994),1.8
412,Drama,4,1165,Big Bully (1996),1.8571
412,Drama,5,375,Showgirls (1995),1.9565
413,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
413,Drama,2,981,Dangerous Ground (1997),1.75
413,Drama,3,1272,Talking About Sex (1994),1.8
413,Drama,4,1165,Big Bully (1996),1.8571
413,Drama,5,375,Showgirls (1995),1.9565
414,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
414,Thriller,2,1274,Robocop 3 (1993),1.7273
414,Thriller,3,976,Solo (1996),1.8333
414,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
414,Thriller,5,1393,Stag (1997),2.1111
415,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
415,Thriller,2,1274,Robocop 3 (1993),1.7273
415,Thriller,3,976,Solo (1996),1.8333
415,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
415,Thriller,5,1393,Stag (1997),2.1111
416,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
416,Drama,2,981,Dangerous Ground (1997),1.75
416,Drama,3,1272,Talking About Sex (1994),1.8
416,Drama,4,1165,Big Bully (1996),1.8571
416,Drama,5,555,White Man's Burden (1995),2.0
417,Comedy,1,1287,Ed (1996),1.3333
417,Comedy,2,104,Theodore Rex (1995),1.4
417,Comedy,3,1246,Bushwhacked (1995),1.5714
417,Comedy,4,1162,Phat Beach (1996),1.6
417,Comedy,5,1509,Getting Even with Dad (1994),1.6
418,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
418,Thriller,2,1274,Robocop 3 (1993),1.7273
418,Thriller,3,976,Solo (1996),1.8333
418,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
418,Thriller,5,1393,Stag (1997),2.1111
419,Romance,1,545,Vampire in Brooklyn (1995),1.8333
419,Romance,2,1037,Grease 2 (1982),2.0
419,Romance,3,1487,Even Cowgirls Get the Blues (1993),2.0
419,Romance,4,1089,Speed 2: Cruise Control (1997),2.1316
419,Romance,5,1289,Jack and Sarah (1995),2.1429
420,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
420,Drama,2,981,Dangerous Ground (1997),1.75
420,Drama,3,1272,Talking About Sex (1994),1.8
420,Drama,4,1165,Big Bully (1996),1.8571
420,Drama,5,375,Showgirls (1995),1.9565
421,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
421,Thriller,2,1274,Robocop 3 (1993),1.7273
421,Thriller,3,976,Solo (1996),1.8333
421,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
421,Thriller,5,1393,Stag (1997),2.1111
422,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
422,Drama,2,981,Dangerous Ground (1997),1.75
422,Drama,3,1272,Talking About Sex (1994),1.8
422,Drama,4,1165,Big Bully (1996),1.8571
422,Drama,5,375,Showgirls (1995),1.9565
423,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
423,Drama,2,981,Dangerous Ground (1997),1.75
423,Drama,3,1272,Talking About Sex (1994),1.8
423,Drama,4,1165,Big Bully (1996),1.8571
423,Drama,5,375,Showgirls (1995),1.9565
424,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
424,Drama,2,981,Dangerous Ground (1997),1.75
424,Drama,3,1272,Talking About Sex (1994),1.8
424,Drama,4,1165,Big Bully (1996),1.8571
424,Drama,5,375,Showgirls (1995),1.9565
425,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
425,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
425,Action,3,1087,Bloodsport 2 (1995),1.7
425,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
425,Action,5,1215,Barb Wire (1996),1.9333
426,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
426,Drama,2,981,Dangerous Ground (1997),1.75
426,Drama,3,1272,Talking About Sex (1994),1.8
426,Drama,4,1165,Big Bully (1996),1.8571
426,Drama,5,375,Showgirls (1995),1.9565
427,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
427,Drama,2,981,Dangerous Ground (1997),1.75
427,Drama,3,1272,Talking About Sex (1994),1.8
427,Drama,4,1165,Big Bully (1996),1.8571
427,Drama,5,375,Showgirls (1995),1.9565
428,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
428,Drama,2,981,Dangerous Ground (1997),1.75
428,Drama,3,1272,Talking About Sex (1994),1.8
428,Drama,4,1165,Big Bully (1996),1.8571
428,Drama,5,375,Showgirls (1995),1.9565
429,Drama,1,981,Dangerous Ground (1997),1.75
429,Drama,2,1272,Talking About Sex (1994),1.8
429,Drama,3,1165,Big Bully (1996),1.8571
429,Drama,4,375,Showgirls (1995),1.9565
429,Drama,5,555,White Man's Burden (1995),2.0
430,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
430,Drama,2,981,Dangerous Ground (1997),1.75
430,Drama,3,1272,Talking About Sex (1994),1.8
430,Drama,4,1165,Big Bully (1996),1.8571
430,Drama,5,375,Showgirls (1995),1.9565
431,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
431,Thriller,2,1274,Robocop 3 (1993),1.7273
431,Thriller,3,976,Solo (1996),1.8333
431,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
431,Thriller,5,1393,Stag (1997),2.1111
432,Comedy,1,1287,Ed (1996),1.3333
432,Comedy,2,104,Theodore Rex (1995),1.4
432,Comedy,3,1246,Bushwhacked (1995),1.5714
432,Comedy,4,1509,Getting Even with Dad (1994),1.6
432,Comedy,5,1162,Phat Beach (1996),1.6
433,Drama,1,981,Dangerous Ground (1997),1.75
433,Drama,2,1272,Talking About Sex (1994),1.8
433,Drama,3,1165,Big Bully (1996),1.8571
433,Drama,4,375,Showgirls (1995),1.9565
433,Drama,5,555,White Man's Burden (1995),2.0
434,Comedy,1,1287,Ed (1996),1.3333
434,Comedy,2,104,Theodore Rex (1995),1.4
434,Comedy,3,1246,Bushwhacked (1995),1.5714
434,Comedy,4,1162,Phat Beach (1996),1.6
434,Comedy,5,1509,Getting Even with Dad (1994),1.6
435,Comedy,1,1287,Ed (1996),1.3333
435,Comedy,2,104,Theodore Rex (1995),1.4
435,Comedy,3,1246,Bushwhacked (1995),1.5714
435,Comedy,4,1509,Getting Even with Dad (1994),1.6
435,Comedy,5,1162,Phat Beach (1996),1.6
436,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
436,Drama,2,981,Dangerous Ground (1997),1.75
436,Drama,3,1272,Talking About Sex (1994),1.8
436,Drama,4,1165,Big Bully (1996),1.8571
436,Drama,5,375,Showgirls (1995),1.9565
437,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
437,Drama,2,981,Dangerous Ground (1997),1.75
437,Drama,3,1272,Talking About Sex (1994),1.8
437,Drama,4,1165,Big Bully (1996),1.8571
437,Drama,5,375,Showgirls (1995),1.9565
438,Comedy,1,1287,Ed (1996),1.3333
438,Comedy,2,104,Theodore Rex (1995),1.4
438,Comedy,3,1246,Bushwhacked (1995),1.5714
438,Comedy,4,1509,Getting Even with Dad (1994),1.6
438,Comedy,5,1162,Phat Beach (1996),1.6
439,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
439,Drama,2,981,Dangerous Ground (1997),1.75
439,Drama,3,1272,Talking About Sex (1994),1.8
439,Drama,4,1165,Big Bully (1996),1.8571
439,Drama,5,375,Showgirls (1995),1.9565
440,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
440,Drama,2,981,Dangerous Ground (1997),1.75
440,Drama,3,1272,Talking About Sex (1994),1.8
440,Drama,4,1165,Big Bully (1996),1.8571
440,Drama,5,375,Showgirls (1995),1.9565
441,Comedy,1,1287,Ed (1996),1.3333
441,Comedy,2,104,Theodore Rex (1995),1.4
441,Comedy,3,1246,Bushwhacked (1995),1.5714
441,Comedy,4,1509,Getting Even with Dad (1994),1.6
441,Comedy,5,1162,Phat Beach (1996),1.6
442,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
442,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
442,Action,3,1087,Bloodsport 2 (1995),1.7
442,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
442,Action,5,976,Solo (1996),1.8333
443,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
443,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
443,Action,3,1087,Bloodsport 2 (1995),1.7
443,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
443,Action,5,976,Solo (1996),1.8333
444,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
444,Drama,2,981,Dangerous Ground (1997),1.75
444,Drama,3,1272,Talking About Sex (1994),1.8
444,Drama,4,1165,Big Bully (1996),1.8571
444,Drama,5,375,Showgirls (1995),1.9565
445,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
445,Drama,2,981,Dangerous Ground (1997),1.75
445,Drama,3,1272,Talking About Sex (1994),1.8
445,Drama,4,1165,Big Bully (1996),1.8571
445,Drama,5,375,Showgirls (1995),1.9565
